0.0,1.0,0.0
6.315789473684211,1.0188799121027035,5.639767670789822e-05
12.631578947368421,1.0791973846784628,5.646499104086191e-05
18.94736842105263,1.2022751391055444,5.665545820232034e-05
25.263157894736842,1.4341547915110602,5.7235762495063566e-05
31.578947368421055,1.8538327719542025,5.9037954145735034e-05
37.89473684210526,2.446513880059964,6.237027339039241e-05
44.21052631578947,2.526195433425502,6.282776868406201e-05
50.526315789473685,1.9451721304144884,5.956339888775188e-05
56.8421052631579,1.4754397395530063,5.737117834341809e-05
63.15789473684211,1.2009062489588747,5.665212721409921e-05
69.47368421052632,1.0416183573067836,5.642136673760126e-05
75.78947368421052,0.9444835451819392,5.633607329801317e-05
82.10526315789474,0.8818744685454817,5.629940172467289e-05
88.42105263157895,0.8394630697400085,5.628147248701358e-05
94.73684210526316,0.8094952589806051,5.627175027448624e-05
101.05263157894737,0.7875579953672672,5.626602406748028e-05
107.36842105263158,0.7710162146076306,5.626242012052574e-05
113.6842105263158,0.7582272193751468,5.626002654052666e-05
120.0,0.7481273797726453,5.625836513225515e-05
