12.0107,-1.47730,-2.57186, 0.14572
12.0107,-1.93390,-1.25821, 0.02905
12.0107,-1.03787,-0.18931,-0.07787
12.0107, 2.27121,-1.76676, 0.04587
1.00794, 0.23579,-3.88187, 0.25858
1.00794,-1.38632, 0.83327,-0.17197
12.0107,-5.51270,-0.91324, 1.21133
12.0107,-6.12658,-0.44348, 0.02542
12.0107,-7.51952,-0.16146, 0.02678
12.0107,-8.26557,-0.34557, 1.21526
12.0107,-7.64230,-0.80363, 2.36480
12.0107,-6.26454,-1.08994, 2.36216
1.00794,-5.76677,-1.45063, 3.25544
1.00794,-8.23963,-0.93390, 3.26034
12.0107,-5.38082,-0.25107,-1.16224
12.0107,-6.00711, 0.20134,-2.31285
12.0107,-7.38799, 0.47255,-2.31319
12.0107,-8.13747, 0.29789,-1.16097
1.00794,-7.88939, 0.82325,-3.20840
1.00794,-5.40964, 0.34027,-3.20705
12.0107,-9.72123,-0.04208, 1.23727
14.0067, -10.27793, 0.45823, 0.04303
12.0107,-9.59608, 0.58917,-1.17923
12.0107,-4.05870,-1.22183, 1.23018
14.0067,-3.35425,-0.99803, 0.02540
12.0107,-3.92102,-0.53025,-1.18237
15.999,-3.49122,-1.64609, 2.22186
15.999,-3.23528,-0.36967,-2.17671
15.999, -10.17592, 0.94475,-2.19281
15.999, -10.40377,-0.19100, 2.23644
12.0107, 2.68911,-0.42640,-0.07342
12.0107, 4.02834,-0.07703,-0.09687
12.0107, 4.99937,-1.09261,-0.00228
12.0107, 4.57574,-2.42756, 0.10837
12.0107, 3.21890,-2.77799, 0.13600
1.00794, 4.32227, 0.96425,-0.18450
1.00794, 5.33080,-3.20464, 0.17911
1.00794, 2.92562,-3.81989, 0.22461
12.0107, 1.48101, 0.45669,-0.15139
15.999, 1.44921, 1.66901,-0.25770
1.00794,-2.20235,-3.37340, 0.23403
12.0107, -11.70696, 0.72333, 0.04303
12.0107, -12.49968,-0.39940,-0.20996
12.0107, -13.88989,-0.33263,-0.25634
12.0107, -14.44927, 0.93343,-0.03922
12.0107, -12.25263, 1.99612, 0.28061
12.0107, -13.65768, 2.04575, 0.21760
1.00794, -11.98207,-1.33696,-0.37021
1.00794, -15.52702, 1.06291,-0.06620
1.00794, -14.16227, 2.98947, 0.37666
12.0107, -11.45377, 3.29970, 0.52220
12.0107, -14.78439,-1.55072,-0.52619
12.0107, -13.96754,-2.83950,-0.73107
12.0107, -15.62031,-1.29657,-1.80169
12.0107, -10.16766, 3.09139, 1.35767
12.0107, -12.30914, 4.33324, 1.29421
12.0107, -11.08255, 3.91088,-0.84967
1.00794, -10.48123, 3.22374,-1.44748
1.00794, -10.51754, 4.83945,-0.70741
1.00794, -11.98463, 4.14395,-1.42439
1.00794, -10.36191, 2.48301, 2.24495
1.00794,-9.78851, 4.06368, 1.68674
1.00794,-9.36784, 2.62201, 0.78412
1.00794, -12.67169, 3.92553, 2.24330
1.00794, -13.16954, 4.68287, 0.71783
1.00794, -11.69945, 5.21486, 1.51370
1.00794, -13.36873,-3.08347, 0.15255
1.00794, -13.29630,-2.76112,-1.59261
1.00794, -14.64420,-3.67998,-0.91483
1.00794, -16.25494,-0.41128,-1.70072
1.00794, -16.27194,-2.15327,-2.00669
1.00794, -14.96982,-1.14513,-2.66900
12.0107, -15.73164,-1.76266, 0.67729
1.00794, -15.16148,-1.94207, 1.59433
1.00794, -16.38146,-2.62729, 0.50216
1.00794, -16.37263,-0.89256, 0.84666
