0.0,1.0,0.0
3.076923076923077,1.0018347752368248,8.045077642137869e-05
6.153846153846154,1.0074251427915932,8.04562182903426e-05
9.230769230769232,1.0170087685132074,8.046589948974768e-05
12.307692307692308,1.0310024777822429,8.048089868370927e-05
15.384615384615385,1.050035397154148,8.050300719979095e-05
18.461538461538463,1.075000338776418,8.053510416013583e-05
21.53846153846154,1.1071289481289235,8.058180646261146e-05
24.615384615384617,1.1480983617051763,8.065059504403509e-05
27.692307692307693,1.2001793139984278,8.07537748123514e-05
30.76923076923077,1.266436466715216,8.091187698266433e-05
33.84615384615385,1.3509872562284273,8.115943621671767e-05
36.92307692307693,1.4593048513536981,8.15541524889926e-05
40.0,1.5984842393921777,8.218879495769816e-05
43.07692307692308,1.7771960129534439,8.319664341096121e-05
46.15384615384615,2.004492496156163,8.471245725957302e-05
49.23076923076923,2.2849850140964962,8.668988100006818e-05
52.307692307692314,2.603277121042718,8.849992189449707e-05
55.38461538461539,2.884717740628975,8.901096107796899e-05
58.46153846153847,2.9720628651039123,8.882225061072111e-05
61.53846153846154,2.7930164498825567,8.906673613513782e-05
64.61538461538461,2.48415986482507,8.803927067672358e-05
67.6923076923077,2.1759817163691895,8.600349983384171e-05
70.76923076923077,1.9136421914728372,8.410823540299275e-05
73.84615384615385,1.702457136701909,8.275258131097441e-05
76.92307692307693,1.5357257480415276,8.187968457987478e-05
80.0,1.4045761410378481,8.133760224593861e-05
83.07692307692308,1.3010137356962734,8.100194251326427e-05
86.15384615384616,1.218611110244759,8.079130046165667e-05
89.23076923076924,1.1524299371806708,8.065630834578033e-05
92.3076923076923,1.0987438833521543,8.056769475875865e-05
95.38461538461539,1.054755176199989,8.050807724659262e-05
98.46153846153847,1.0183593947327099,8.04669970653321e-05
101.53846153846155,0.9879649072757836,8.043804297416354e-05
104.61538461538463,0.9623588814492375,8.041720157544783e-05
107.6923076923077,0.940609265184721,8.040190568210987e-05
110.76923076923077,0.9219933853349972,8.039047788083882e-05
113.84615384615385,0.9059458675234519,8.038179949071663e-05
116.92307692307693,0.892020478092484,8.037510984335737e-05
120.0,0.8798619893957735,8.03698821907229e-05
