0.9472636815920339, 2.9399999999999995
3.0567164179104367, 3.04
4.863681592039789, 3.119999999999999
6.642786069651734, 3.0599999999999996
9.022885572139302, 3.0199999999999996
10.821890547263678, 3.0599999999999996
12.919402985074612, 3.0999999999999996
15.024875621890537, 3.1799999999999997
17.102487562189054, 3.119999999999999
18.901492537313437, 3.16
21.014925373134325, 3.2799999999999994
22.821890547263678, 3.3599999999999994
25.209950248756222, 3.3599999999999994
27.02487562189053, 3.4799999999999995
29.1502487562189, 3.66
31.311442786069648, 4.02
33.41293532338308, 4.079999999999999
35.56218905472636, 4.38
37.12636815920398, 4.74
38.93333333333332, 4.82
41.4089552238806, 5.26
43.498507462686575, 5.26
45.5641791044776, 5.14
47.37114427860695, 5.220000000000001
49.416915422885566, 5
51.14029850746269, 4.66
53.22587064676617, 4.64
55.223880597014926, 4.18
57.2776119402985, 4
59.00099502487562, 3.66
60.79203980099503, 3.66
62.853731343283584, 3.5199999999999996
64.9273631840796, 3.4400000000000004
66.96915422885571, 3.2
69.04676616915424, 3.1399999999999997
70.81791044776118, 3.04
72.90348258706469, 3.0199999999999996
74.70646766169156, 3.079999999999999
77.07860696517413, 2.999999999999999
79.16019900497513, 2.959999999999999
80.9273631840796, 2.839999999999999
82.75024875621891, 2.999999999999999
84.2587064676617, 3.079999999999999
86.9452736318408, 3.079999999999999
89.01492537313435, 2.9799999999999995
90.8218905472637, 3.0599999999999996
92.89154228855719, 2.959999999999999
94.71044776119402, 3.0999999999999996
96.78805970149256, 3.04
98.87761194029852, 3.04
101.25373134328356, 2.9799999999999995
103.03283582089551, 2.92
105.11044776119405, 2.8599999999999994
107.17611940298508, 2.7399999999999993
108.68059701492535, 2.8
110.48756218905473, 2.88
112.87960199004976, 2.8999999999999995
114.95721393034827, 2.839999999999999
117.04676616915427, 2.839999999999999
118.53930348258709, 2.839999999999999
120.62885572139305, 2.839999999999999
