0.0006538761075420563,0.019978808448047114,1.9587186740501816,2.5927762141525363,270.0
0.490619885413377,0.017695304463736204,0.4669083850773519,0.3376826462587231,290.0
0.3405779857372209,0.011418820282427966,1.0161883885342657,1.26200841444669,296.0
0.4238430397849526,0.015023897454150578,0.9871123019620016,1e-05,310.0
0.4845286545008233,0.013246563957962462,1.3784326577240316,0.7569531894395762,330.0
0.6102770828344861,0.008939805417126417,1.288127536152179,0.5926546298212751,350.0


#0.0006538761075420563,0.019978808448047114,1.9587186740501816,2.5927762141525363,270.0
#0.4,0.020923858189697896,0.2978446576356277,0.6750698568438535,290.0
#0.3364565276309038,0.011968404435585448,0.5228182805829185,1.5806004468910064,296.0
#0.4,0.0156491530851469,0.6404848743870732,0.23120087341382425,310.0
#0.4,0.013843500475027146,1.2574928793712186,1.452200310263129,330.0
#0.4,0.009737277218944407,1.7015291003803985,2.4297525114201393,350.0
