1e-07,0.014236393997428758,3.1526479625453487,1.268596491946269,270.0
0.009669201506618725,1e-05,2.5220520844667016,0.11847211726403788,290.0
0.005738156244687747,1e-05,2.994148070120656,1.07715950036934,296.0
0.0089177437712507,1e-05,0.26729942767142145,1.1015944421392638,310.0
0.0073275493143747225,1e-05,2.36425099107702,2.3137538292281405,330.0
0.005263942540999669,1e-05,3.0124772735794196,3.6742176746720334,350.0

#1e-07,0.019978808448047114,1.9587186740501816,2.5927762141525363,270.0
#1.1359758392481327,0.017695304463736204,0.4669083850773519,0.3376826462587231,290.0
#0.0031483196557463176,0.011418820282427966,1.0161883885342657,1.26200841444669,296.0
30.009044958390891075, 0.015023897454150578,0.9871123019620016,1e-05   ,310.0
#0.005862006230752505,0.013246563957962462,1.3784326577240316,0.7569531894395762,330.0
#0.0057444110664322656,0.008939805417126417,1.288127536152179,0.5926546298212751,350.0
